name_tovar_ua;kod_tovar;brend;price;dlina;glubina;visota;spalnoe;img0;img1;img2;img3;img4;img5;img6;img7;img8;img9;img10;img11;img12;img13;img14;img15;img16;img17;img18;img19;img20
Прямой диван Олаф;M-16-77-7330;MiaNotti;16230;209,5 см;109 см;111 см;157 см х 197,5 см;prjamoj-divan-olaf/prjamoj-divan-olaf-kiev-odesa-lviv-0.jpg;prjamoj-divan-olaf/prjamoj-divan-olaf-kiev-odesa-lviv-1.jpg;prjamoj-divan-olaf/prjamoj-divan-olaf-kiev-odesa-lviv-2.jpg;prjamoj-divan-olaf/prjamoj-divan-olaf-kiev-odesa-lviv-3.jpg;prjamoj-divan-olaf/prjamoj-divan-olaf-kiev-odesa-lviv-4.jpg;prjamoj-divan-olaf/prjamoj-divan-olaf-kiev-odesa-lviv-5.jpg;prjamoj-divan-olaf/prjamoj-divan-olaf-kiev-odesa-lviv-6.jpg;prjamoj-divan-olaf/prjamoj-divan-olaf-kiev-odesa-lviv-7.jpg;prjamoj-divan-olaf/prjamoj-divan-olaf-kiev-odesa-lviv-8.jpg;prjamoj-divan-olaf/prjamoj-divan-olaf-kiev-odesa-lviv-9.jpg;prjamoj-divan-olaf/prjamoj-divan-olaf-kiev-odesa-lviv-10.jpg;0;0;0;0;0;0;0;0;0;0
Прямий диван Намюр;В-18-1042-104565;Вектор;18365;225 см;100 см;87 см;155 см х 195 см;prjamij-divan-namjur/prjamij-divan-namjur-kiev-odesa-lviv-11.jpg;prjamij-divan-namjur/prjamij-divan-namjur-kiev-odesa-lviv-12.jpg;prjamij-divan-namjur/prjamij-divan-namjur-kiev-odesa-lviv-13.jpg;prjamij-divan-namjur/prjamij-divan-namjur-kiev-odesa-lviv-14.jpg;prjamij-divan-namjur/prjamij-divan-namjur-kiev-odesa-lviv-15.jpg;prjamij-divan-namjur/prjamij-divan-namjur-kiev-odesa-lviv-16.jpg;prjamij-divan-namjur/prjamij-divan-namjur-kiev-odesa-lviv-17.jpg;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Прямий диван Рольф;В-21-1042-104580;Вектор;21580;225 см;104 см;88,5 см;155 см х 200 см;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-18.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-19.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-20.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-21.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-22.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-23.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-24.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-25.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-26.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-27.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-28.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-29.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-30.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-31.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-32.jpg;prjamij-divan-rolf/prjamij-divan-rolf-kiev-odesa-lviv-33.jpg;0;0;0;0;0
Прямий диван Сідней;M-16-77-7375;MiaNotti;16275;232 см;96 см;92 см;140 см х 196 см;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-34.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-35.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-36.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-37.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-38.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-39.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-40.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-41.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-42.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-43.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-44.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-45.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-46.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-47.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-48.jpg;prjamij-divan-sdnej/prjamij-divan-sdnej-kiev-odesa-lviv-49.jpg;0;0;0;0;0
Прямий диван Йорк;M-18-77-7350;MiaNotti;18450;230 см;105 см;96 см;156 см х 195 см;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-50.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-51.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-52.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-53.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-54.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-55.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-56.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-57.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-58.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-59.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-60.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-61.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-62.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-63.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-64.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-65.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-66.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-67.jpg;prjamij-divan-jork/prjamij-divan-jork-kiev-odesa-lviv-68.jpg;0;0
Прямий диван Капріолі;M-18-77-7360;MiaNotti;18360;236 см;100 см;87,5 см;153 см х 195 см;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-69.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-70.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-71.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-72.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-73.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-74.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-75.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-76.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-77.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-78.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-79.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-80.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-81.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-82.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-83.jpg;prjamij-divan-kaprol/prjamij-divan-kaprol-kiev-odesa-lviv-84.jpg;0;0;0;0;0
Прямий диван Бомбей;M-21-77-7390;MiaNotti;21490;246 см;127 см;80 см;200 см х 160 см;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-85.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-86.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-87.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-88.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-89.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-90.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-91.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-92.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-93.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-94.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-95.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-96.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-97.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-98.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-99.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-100.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-101.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-102.jpg;prjamij-divan-bombej/prjamij-divan-bombej-kiev-odesa-lviv-103.jpg;0;0
Прямий диван Лаціо;M-20-77-7330;MiaNotti;20330;255 см;165 см;80 см;205 см х 160 см;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-104.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-105.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-106.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-107.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-108.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-109.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-110.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-111.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-112.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-113.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-114.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-115.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-116.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-117.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-118.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-119.jpg;prjamij-divan-latso/prjamij-divan-latso-kiev-odesa-lviv-120.jpg;0;0;0;0
