name_tovar_ua;kod_tovar;brend;alias;price;matr_visot;matr_zhors;matr_nagruz;introtext_razm_price_vse;cont_name_harakt_vse;image;mimage1;mimage2;template
Ортопедичний матрац Denim BERMUDA;D-85-69-82;Denim;ortopedichnij-matrats-denim-bermuda-kiev-borispol-brovary-matras;3231;21 см;4/5;130 кг;"<tr><th scope=""row"">70х190</th><td>3 231 грн.</td></tr><tr><th scope=""row"">80х190</th><td>3 625 грн.</td></tr><tr><th scope=""row"">90х190</th><td>4 007 грн.</td></tr><tr><th scope=""row"">120х190</th><td>5 250 грн.</td></tr><tr><th scope=""row"">140х190</th><td>6 010 грн.</td></tr><tr><th scope=""row"">150х190</th><td>6 320 грн.</td></tr><tr><th scope=""row"">160х190</th><td>6 615 грн.</td></tr><tr><th scope=""row"">180х190</th><td>7 365 грн.</td></tr><tr><th scope=""row"">80х200</th><td>3 682 грн.</td></tr><tr><th scope=""row"">90х200</th><td>4 066 грн.</td></tr><tr><th scope=""row"">120х200</th><td>5 326 грн.</td></tr><tr><th scope=""row"">140х200</th><td>6 093 грн.</td></tr><tr><th scope=""row"">150х200</th><td>6 401 грн.</td></tr><tr><th scope=""row"">160х200</th><td>6 695 грн.</td></tr><tr><th scope=""row"">180х200</th><td>7 609 грн.</td></tr><tr><th scope=""row"">200х200</th><td>8 536 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>21 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Латексована кокосова койра грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Піна грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>Extra felt з подвійним рівнем захисту грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>36 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Стрейч грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Pocket Spring грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4/5 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Посилений євроборт. ефект «зима-літо». ефект 2в1. гарантія 3 роки грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-denim-bermuda/ortopedichnij-matrats-denim-bermuda-kiev-odesa-lviv-18.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Denim SKINNY;D-78-83-75;Denim;ortopedichnij-matrats-denim-skinny-kiev-borispol-brovary-matras;3800;18 см;5;130 кг;"<tr><th scope=""row"">70х190</th><td>3 800 грн.</td></tr><tr><th scope=""row"">80х190</th><td>4 264 грн.</td></tr><tr><th scope=""row"">90х190</th><td>4 712 грн.</td></tr><tr><th scope=""row"">120х190</th><td>6 177 грн.</td></tr><tr><th scope=""row"">140х190</th><td>7 070 грн.</td></tr><tr><th scope=""row"">150х190</th><td>7 434 грн.</td></tr><tr><th scope=""row"">160х190</th><td>7 781 грн.</td></tr><tr><th scope=""row"">180х190</th><td>8 666 грн.</td></tr><tr><th scope=""row"">80х200</th><td>4 330 грн.</td></tr><tr><th scope=""row"">90х200</th><td>4 784 грн.</td></tr><tr><th scope=""row"">120х200</th><td>6 266 грн.</td></tr><tr><th scope=""row"">140х200</th><td>7 167 грн.</td></tr><tr><th scope=""row"">150х200</th><td>7 531 грн.</td></tr><tr><th scope=""row"">160х200</th><td>7 875 грн.</td></tr><tr><th scope=""row"">180х200</th><td>8 952 грн.</td></tr><tr><th scope=""row"">200х200</th><td>10 041 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>18 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Спанбонд грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>36 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Стрейч грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>5 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Ефект «зима-літо». гарантія 3 роки грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-denim-skinny/ortopedichnij-matrats-denim-skinny-kiev-odesa-lviv-19.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Denim CAPRI;D-80-32-67;Denim;ortopedichnij-matrats-denim-capri-kiev-borispol-brovary-matras;3692;19 см;5;0;"<tr><th scope=""row"">70х190</th><td>3 692 грн.</td></tr><tr><th scope=""row"">80х190</th><td>4 143 грн.</td></tr><tr><th scope=""row"">90х190</th><td>4 578 грн.</td></tr><tr><th scope=""row"">120х190</th><td>6 000 грн.</td></tr><tr><th scope=""row"">140х190</th><td>6 868 грн.</td></tr><tr><th scope=""row"">150х190</th><td>7 221 грн.</td></tr><tr><th scope=""row"">160х190</th><td>7 559 грн.</td></tr><tr><th scope=""row"">180х190</th><td>8 417 грн.</td></tr><tr><th scope=""row"">80х200</th><td>4 206 грн.</td></tr><tr><th scope=""row"">90х200</th><td>4 645 грн.</td></tr><tr><th scope=""row"">120х200</th><td>6 086 грн.</td></tr><tr><th scope=""row"">140х200</th><td>6 962 грн.</td></tr><tr><th scope=""row"">150х200</th><td>7 315 грн.</td></tr><tr><th scope=""row"">160х200</th><td>7 650 грн.</td></tr><tr><th scope=""row"">180х200</th><td>8 695 грн.</td></tr><tr><th scope=""row"">200х200</th><td>9 754 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>19 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Ортопедична піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Піна Memory Foam грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>Спанбонд грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>36 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Стрейч грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Унікальні властивості</th><td>Ефект «зима-літо». ефект 2в1. гарантія 3 роки грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-denim-capri/ortopedichnij-matrats-denim-capri-kiev-odesa-lviv-20.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Sleep&Fly COMBY NEW жаккард;S-1040-1040-1050;Sleep&Fly;ortopedichnij-matrats-sleepfly-comby-new-zhakkard-kiev-borispol-brovary-matras;4164;21 см;4/5;150 кг;"<tr><th scope=""row"">70х190</th><td>4 164 грн.</td></tr><tr><th scope=""row"">80х190</th><td>4 674 грн.</td></tr><tr><th scope=""row"">90х190</th><td>5 165 грн.</td></tr><tr><th scope=""row"">120х190</th><td>6 768 грн.</td></tr><tr><th scope=""row"">140х190</th><td>7 748 грн.</td></tr><tr><th scope=""row"">150х190</th><td>8 147 грн.</td></tr><tr><th scope=""row"">160х190</th><td>8 526 грн.</td></tr><tr><th scope=""row"">180х190</th><td>9 497 грн.</td></tr><tr><th scope=""row"">80х200</th><td>4 746 грн.</td></tr><tr><th scope=""row"">90х200</th><td>5 241 грн.</td></tr><tr><th scope=""row"">120х200</th><td>6 866 грн.</td></tr><tr><th scope=""row"">140х200</th><td>7 853 грн.</td></tr><tr><th scope=""row"">150х200</th><td>8 252 грн.</td></tr><tr><th scope=""row"">160х200</th><td>8 630 грн.</td></tr><tr><th scope=""row"">180х200</th><td>9 810 грн.</td></tr><tr><th scope=""row"">200х200</th><td>11 003 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>21 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Безпружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна Memory Foam грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Піна Orthoflex грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>Відсутній грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4/5 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>150 кг грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Безпружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-sleepfly-comby-new-zhakkard/ortopedichnij-matrats-sleepfly-comby-new-zhakkard-kiev-odesa-lviv-21.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Sleep&Fly STANDART жаккард;S-1040-1040-1050;Sleep&Fly;ortopedichnij-matrats-sleepfly-standart-zhakkard-kiev-borispol-brovary-matras;2645;21 см;4;100 кг;"<tr><th scope=""row"">70х190</th><td>2 645 грн.</td></tr><tr><th scope=""row"">80х190</th><td>2 967 грн.</td></tr><tr><th scope=""row"">90х190</th><td>3 281 грн.</td></tr><tr><th scope=""row"">120х190</th><td>4 298 грн.</td></tr><tr><th scope=""row"">140х190</th><td>4 922 грн.</td></tr><tr><th scope=""row"">150х190</th><td>5 175 грн.</td></tr><tr><th scope=""row"">160х190</th><td>5 415 грн.</td></tr><tr><th scope=""row"">180х190</th><td>6 032 грн.</td></tr><tr><th scope=""row"">90х200</th><td>3 329 грн.</td></tr><tr><th scope=""row"">120х200</th><td>4 361 грн.</td></tr><tr><th scope=""row"">140х200</th><td>4 989 грн.</td></tr><tr><th scope=""row"">150х200</th><td>5 241 грн.</td></tr><tr><th scope=""row"">160х200</th><td>5 481 грн.</td></tr><tr><th scope=""row"">180х200</th><td>6 231 грн.</td></tr><tr><th scope=""row"">200х200</th><td>6 989 грн.</td></tr><tr><th scope=""row"">80х200</th><td>2 411 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>21 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Боннель грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>100 кг грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-sleepfly-standart-zhakkard/ortopedichnij-matrats-sleepfly-standart-zhakkard-kiev-odesa-lviv-22.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Sleep&Fly STANDART PLUS жаккард;S-1040-1040-1050;Sleep&Fly;ortopedichnij-matrats-sleepfly-standart-plus-zhakkard-kiev-borispol-brovary-matras;2619;21 см;5;140 кг;"<tr><th scope=""row"">70х190</th><td>2 619 грн.</td></tr><tr><th scope=""row"">80х190</th><td>2 937 грн.</td></tr><tr><th scope=""row"">90х190</th><td>3 248 грн.</td></tr><tr><th scope=""row"">120х190</th><td>4 256 грн.</td></tr><tr><th scope=""row"">140х190</th><td>4 871 грн.</td></tr><tr><th scope=""row"">150х190</th><td>5 123 грн.</td></tr><tr><th scope=""row"">160х190</th><td>5 361 грн.</td></tr><tr><th scope=""row"">180х190</th><td>5 970 грн.</td></tr><tr><th scope=""row"">80х200</th><td>2 984 грн.</td></tr><tr><th scope=""row"">90х200</th><td>3 296 грн.</td></tr><tr><th scope=""row"">120х200</th><td>4 316 грн.</td></tr><tr><th scope=""row"">140х200</th><td>4 937 грн.</td></tr><tr><th scope=""row"">150х200</th><td>5 189 грн.</td></tr><tr><th scope=""row"">160х200</th><td>5 426 грн.</td></tr><tr><th scope=""row"">180х200</th><td>6 168 грн.</td></tr><tr><th scope=""row"">200х200</th><td>6 918 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>21 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>- грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Мульті Боннель грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>5 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>140 кг грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-sleepfly-standart-plus-zhakkard/ortopedichnij-matrats-sleepfly-standart-plus-zhakkard-kiev-odesa-lviv-23.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Sleep&Fly OPTIMA жаккард;S-1040-1040-1050;Sleep&Fly;ortopedichnij-matrats-sleepfly-optima-zhakkard-kiev-borispol-brovary-matras;3566;20 см;4;130 кг;"<tr><th scope=""row"">70х190</th><td>3 566 грн.</td></tr><tr><th scope=""row"">80х190</th><td>4 002 грн.</td></tr><tr><th scope=""row"">90х190</th><td>4 421 грн.</td></tr><tr><th scope=""row"">120х190</th><td>5 795 грн.</td></tr><tr><th scope=""row"">140х190</th><td>6 632 грн.</td></tr><tr><th scope=""row"">150х190</th><td>6 974 грн.</td></tr><tr><th scope=""row"">160х190</th><td>7 299 грн.</td></tr><tr><th scope=""row"">180х190</th><td>8 129 грн.</td></tr><tr><th scope=""row"">80х200</th><td>4 062 грн.</td></tr><tr><th scope=""row"">90х200</th><td>4 487 грн.</td></tr><tr><th scope=""row"">120х200</th><td>5 879 грн.</td></tr><tr><th scope=""row"">140х200</th><td>6 723 грн.</td></tr><tr><th scope=""row"">150х200</th><td>7 064 грн.</td></tr><tr><th scope=""row"">160х200</th><td>7 388 грн.</td></tr><tr><th scope=""row"">180х200</th><td>8 397 грн.</td></tr><tr><th scope=""row"">200х200</th><td>9 417 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>20 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна з масажним ефектом грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Pocket Spring грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-sleepfly-optima-zhakkard/ortopedichnij-matrats-sleepfly-optima-zhakkard-kiev-odesa-lviv-24.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Sleep&Fly DAILY 2в1 жаккард;S-1040-1040-1050;Sleep&Fly;ortopedichnij-matrats-sleepfly-daily-2v1-zhakkard-kiev-borispol-brovary-matras;3839;21 см;4/5;130 кг;"<tr><th scope=""row"">70х190</th><td>3 839 грн.</td></tr><tr><th scope=""row"">80х190</th><td>4 308 грн.</td></tr><tr><th scope=""row"">90х190</th><td>4 761 грн.</td></tr><tr><th scope=""row"">120х190</th><td>6 240 грн.</td></tr><tr><th scope=""row"">140х190</th><td>7 143 грн.</td></tr><tr><th scope=""row"">150х190</th><td>7 509 грн.</td></tr><tr><th scope=""row"">160х190</th><td>7 862 грн.</td></tr><tr><th scope=""row"">180х190</th><td>8 754 грн.</td></tr><tr><th scope=""row"">80х200</th><td>4 374 грн.</td></tr><tr><th scope=""row"">90х200</th><td>4 832 грн.</td></tr><tr><th scope=""row"">120х200</th><td>6 330 грн.</td></tr><tr><th scope=""row"">140х200</th><td>7 241 грн.</td></tr><tr><th scope=""row"">150х200</th><td>7 608 грн.</td></tr><tr><th scope=""row"">160х200</th><td>7 956 грн.</td></tr><tr><th scope=""row"">180х200</th><td>9 044 грн.</td></tr><tr><th scope=""row"">200х200</th><td>10 143 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>21 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна з масажним ефектом грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Термоповсть грн.</td></tr><tr><th scope=""row"">Наповнювач №3</th><td>Латексований кокос Politex грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Pocket Spring грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4/5 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-sleepfly-daily-2v1-zhakkard/ortopedichnij-matrats-sleepfly-daily-2v1-zhakkard-kiev-odesa-lviv-25.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Sleep&Fly EXTRA жаккард;S-1040-1040-1050;Sleep&Fly;ortopedichnij-matrats-sleepfly-extra-zhakkard-kiev-borispol-brovary-matras;5847;22 см;5;150 кг;"<tr><th scope=""row"">70х190</th><td>5 847 грн.</td></tr><tr><th scope=""row"">80х190</th><td>6 561 грн.</td></tr><tr><th scope=""row"">90х190</th><td>7 251 грн.</td></tr><tr><th scope=""row"">120х190</th><td>9 503 грн.</td></tr><tr><th scope=""row"">140х190</th><td>10 878 грн.</td></tr><tr><th scope=""row"">150х190</th><td>11 438 грн.</td></tr><tr><th scope=""row"">160х190</th><td>11 972 грн.</td></tr><tr><th scope=""row"">180х190</th><td>13 332 грн.</td></tr><tr><th scope=""row"">80х200</th><td>6 663 грн.</td></tr><tr><th scope=""row"">90х200</th><td>7 359 грн.</td></tr><tr><th scope=""row"">120х200</th><td>9 639 грн.</td></tr><tr><th scope=""row"">140х200</th><td>11 027 грн.</td></tr><tr><th scope=""row"">150х200</th><td>11 585 грн.</td></tr><tr><th scope=""row"">160х200</th><td>12 116 грн.</td></tr><tr><th scope=""row"">180х200</th><td>13 773 грн.</td></tr><tr><th scope=""row"">200х200</th><td>15 449 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>22 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Піна з масажним ефектом грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Латексований кокос Politex грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Pocket Spring грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>5 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>150 кг грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-sleepfly-extra-zhakkard/ortopedichnij-matrats-sleepfly-extra-zhakkard-kiev-odesa-lviv-26.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
Ортопедичний матрац Sleep&Fly EXTRA LATEX жаккард;S-1040-1040-1050;Sleep&Fly;ortopedichnij-matrats-sleepfly-extra-latex-zhakkard-kiev-borispol-brovary-matras;7079;23 см;4;130 кг;"<tr><th scope=""row"">70х190</th><td>7 079 грн.</td></tr><tr><th scope=""row"">80х190</th><td>7 943 грн.</td></tr><tr><th scope=""row"">90х190</th><td>8 778 грн.</td></tr><tr><th scope=""row"">120х190</th><td>11 505 грн.</td></tr><tr><th scope=""row"">140х190</th><td>13 169 грн.</td></tr><tr><th scope=""row"">150х190</th><td>13 847 грн.</td></tr><tr><th scope=""row"">160х190</th><td>14 493 грн.</td></tr><tr><th scope=""row"">180х190</th><td>16 140 грн.</td></tr><tr><th scope=""row"">80х200</th><td>8 066 грн.</td></tr><tr><th scope=""row"">90х200</th><td>8 910 грн.</td></tr><tr><th scope=""row"">120х200</th><td>11 670 грн.</td></tr><tr><th scope=""row"">140х200</th><td>13 349 грн.</td></tr><tr><th scope=""row"">150х200</th><td>14 027 грн.</td></tr><tr><th scope=""row"">160х200</th><td>14 669 грн.</td></tr><tr><th scope=""row"">180х200</th><td>16 674 грн.</td></tr><tr><th scope=""row"">200х200</th><td>18 702 грн.</td></tr>";"<tr><th scope=""row"">Ширина, см</th><td>70,80,90,120,140,150,160,180,200 грн.</td></tr><tr><th scope=""row"">Довжина, см</th><td>190,200 грн.</td></tr><tr><th scope=""row"">Висота, см</th><td>23 см грн.</td></tr><tr><th scope=""row"">Тип матрацу</th><td>Пружинний грн.</td></tr><tr><th scope=""row"">Наповнювач </th><td>Натуральний перфорований латекс грн.</td></tr><tr><th scope=""row"">Наповнювач №2</th><td>Латексований кокос Politex грн.</td></tr><tr><th scope=""row"">Євроборт з піни по периметру</th><td>В наявності грн.</td></tr><tr><th scope=""row"">Рекомендований термін експлуатації</th><td>10 років грн.</td></tr><tr><th scope=""row"">Гарантія</th><td>18 місяців грн.</td></tr><tr><th scope=""row"">Тканина чохла</th><td>Жаккард грн.</td></tr><tr><th scope=""row"">Тип чохла</th><td>Незнімний грн.</td></tr><tr><th scope=""row"">Тип пружинного блока</th><td>Pocket Spring грн.</td></tr><tr><th scope=""row"">Жорсткість</th><td>4 грн.</td></tr><tr><th scope=""row"">Навантаження</th><td>130 кг грн.</td></tr><tr><th scope=""row"">Тип матраца</th><td>Пружинний грн.</td></tr>";images/EMM/ortopedichni-matratsi/ortopedichnij-matrats-sleepfly-extra-latex-zhakkard/ortopedichnij-matrats-sleepfly-extra-latex-zhakkard-kiev-odesa-lviv-27.jpg;images/EMM/ortopedichni-matratsi/img1-EMM.jpg;images/EMM/ortopedichni-matratsi/img2-EMM.jpg;16
